rgi_id,n_years,SemiImplicit,FluxBased,SIA1D
RGI60-11.03638,50,0.19336815499900695,0.15842326500023773,0.08622485799969581
RGI60-11.03638,100,0.22145514549993095,0.315325835999829,0.13287717949970101
RGI60-11.03638,150,0.2686069250003129,0.3671854330004862,0.1782092384992211
RGI60-11.03638,200,0.3388688800005184,0.5724139590001869,0.29252826499941875
RGI60-11.03638,300,0.4818460550004602,0.7860027984997942,0.32480513799964683
RGI60-11.03638,400,0.6153788205010642,1.067604812999889,0.5246863755000959
RGI60-11.03638,500,0.7723692460012899,1.2061004540000795,0.581534122499761
RGI60-11.03671,50,0.1021567750003669,0.1827723660007905,0.08520073349882296
RGI60-11.03671,100,0.1716919880000205,0.315216948500165,0.12795241750063724
RGI60-11.03671,150,0.24039209150032548,0.46506983199924434,0.2414963524997802
RGI60-11.03671,200,0.3127811069998643,0.621751077999761,0.2323372045002543
RGI60-11.03671,300,0.4550414900004398,0.927292052499979,0.3895567244999256
RGI60-11.03671,400,0.631104382000558,1.2522703764998369,0.49326576800012845
RGI60-11.03671,500,0.7322154749999754,1.4602854679997108,0.5109290245000011
RGI60-11.03643,50,0.14228852299947903,0.4418173794992981,0.10404069899959723
RGI60-11.03643,100,0.2571006300004228,0.8794465634991866,0.17895584400048392
RGI60-11.03643,150,0.3767431599999327,1.429621869499897,0.30253732100027264
RGI60-11.03643,200,0.5018677769994611,1.8583255120001922,0.33343749000050593
RGI60-11.03643,300,0.7333942470004331,2.7104908455012264,0.5393193329991846
RGI60-11.03643,400,0.9411666135001724,3.4595513065005434,0.6192877605008107
RGI60-11.03643,500,1.1574731945001986,4.28961988699939,0.8776530965005804
RGI60-11.03674,50,0.10683482449985604,0.1261236665004617,0.08292560150039208
RGI60-11.03674,100,0.17848463500013168,0.21792960300081177,0.1284358250004516
RGI60-11.03674,150,0.25028284850031923,0.30659436599944456,0.17620702700060065
RGI60-11.03674,200,0.3228213445008805,0.3927942495010939,0.28185884849972354
RGI60-11.03674,300,0.4673465739997482,0.5725309409999682,0.3867135110003801
RGI60-11.03674,400,0.6099068864996298,0.7517107419998865,0.4907734870002969
RGI60-11.03674,500,0.7540856300001906,0.9306563620002635,0.5180517319995488
RGI60-11.03756,50,0.09932579749965953,0.11645627249981771,0.0759607899999537
RGI60-11.03756,100,0.16226483050013485,0.2148654954999074,0.1133917979996113
RGI60-11.03756,150,0.2271199364995482,0.2787792114995682,0.22626238299926626
RGI60-11.03756,200,0.29172319600002083,0.36691471049925894,0.28729045599993697
RGI60-11.03756,300,0.42301125200083334,0.5342890510000871,0.27596055650064955
RGI60-11.03756,400,0.5524026064995269,0.6913535610001418,0.35838020800019876
RGI60-11.03756,500,0.6842678505008735,0.8636404284998207,0.5762908070009871
RGI60-16.00543,50,0.1518992530000105,0.2985417020008754,0.08405331049925735
RGI60-16.00543,100,0.20647910449952178,0.525391326999852,0.13488834849977138
RGI60-16.00543,150,0.2585867244997644,0.8322551335004391,0.1844564929997432
RGI60-16.00543,200,0.32603452000057587,0.9961190789999819,0.23427856449961837
RGI60-16.00543,300,0.525773668000511,1.438827047999439,0.3875058710000303
RGI60-16.00543,400,0.6642825514991273,1.9121750675003568,0.48117423549956584
RGI60-16.00543,500,0.8969253300001583,2.2679641260001517,0.5776098719989022
RGI60-16.01339,50,0.12572840249958972,0.8327060869996785,0.09966707949934062
RGI60-16.01339,100,0.21626655200088862,1.8011285749998933,0.16398200249932415
RGI60-16.01339,150,0.314947172999382,2.801804347000143,0.23404562950054242
RGI60-16.01339,200,0.40170045099966956,3.3067935684994154,0.4257638664994374
RGI60-16.01339,300,0.6369349664992114,5.071657265499198,0.43431509699985327
RGI60-16.01339,400,0.8176128100003552,6.410894527500204,0.6241388194994215
RGI60-16.01339,500,0.9626049529997545,8.168680232499355,0.8135797750001075
RGI60-11.03232,50,0.10300725750039419,0.1480943369997476,0.08635429049991217
RGI60-11.03232,100,0.17151238999940688,0.2710173510004097,0.1286179919998176
RGI60-11.03232,150,0.23902396749963373,0.3130535255004361,0.1736668154999279
RGI60-11.03232,200,0.30927796499963733,0.4136059925003792,0.26230120899981557
RGI60-11.03232,300,0.4602016465005363,0.5823604944998806,0.4099573864987178
RGI60-11.03232,400,0.6423686475009163,0.7570605910004815,0.5258608294998339
RGI60-11.03232,500,0.7913452269995105,1.0204959729999246,0.5810770939997383
RGI60-15.03591,50,0.12264890750066115,0.3149855559995558,0.0860577290004585
RGI60-15.03591,100,0.1948284744994453,0.4733723020008256,0.13541242249903007
RGI60-15.03591,150,0.2688906860003044,0.7014188100001775,0.17780717200002982
RGI60-15.03591,200,0.3912357654999141,0.9322204154987048,0.28104674099995464
RGI60-15.03591,300,0.5390217229996779,1.3505822004990478,0.313890535999235
RGI60-15.03591,400,0.6058808664984099,1.6915412339994873,0.461951581500216
RGI60-15.03591,500,0.7795513949995438,2.095160044000295,0.5364078054999482
RGI60-11.03646,50,0.11176656949919561,0.7425354844999674,0.18585006600005727
RGI60-11.03646,100,0.1805531930003781,1.5201309529993523,0.19897877400035213
RGI60-11.03646,150,0.25020755550031026,2.496573424500639,0.28730836999966414
RGI60-11.03646,200,0.32876845650025643,3.2147856510000565,0.38855744950069493
RGI60-11.03646,300,0.48624876950088947,4.748212322499967,0.6548682630000258
RGI60-11.03646,400,0.6193996535002952,6.078460210999765,0.9317552440006693
RGI60-11.03646,500,0.8117626925004515,7.588755230000061,1.0020419909997145
RGI60-14.07524,50,0.2667565439996906,0.7093502725001599,0.194249417500032
