rgi_id,n_years,SemiImplicit,FluxBased,SIA1D
RGI60-11.03638,50,0.1381786359997932,0.14748131800024566,0.08600033950006036
RGI60-11.03638,100,0.17733081050027977,0.23759455300023546,0.13021824099996593
RGI60-11.03638,150,0.246395255000607,0.32921615699979156,0.17452051300097082
RGI60-11.03638,200,0.3154886450001868,0.41729479049990914,0.3404439049991197
RGI60-11.03638,300,0.45990618850009923,0.6047432409995963,0.3380356394991395
RGI60-11.03638,400,0.5917765109998072,0.7877135765002095,0.5406052865000675
RGI60-11.03638,500,0.7303529950004304,0.9608295829993949,0.5426871335002943
RGI60-11.03671,50,0.13147729200045433,0.1554793340001197,0.08166043949950108
RGI60-11.03671,100,0.1746115234991521,0.3050421964999259,0.12319020949962578
RGI60-11.03671,150,0.23973067049973906,0.47234786199896917,0.226276728000812
RGI60-11.03671,200,0.31020814450039325,0.6547725589998663,0.2726882549995935
RGI60-11.03671,300,0.4338072000000466,0.9222006974996475,0.2909138000004532
RGI60-11.03671,400,0.5682194395003535,1.2409471359997042,0.4544032829999196
RGI60-11.03671,500,0.7002269224994961,1.4940681095004038,0.5262992790003409
RGI60-11.03643,50,0.13726443250016018,0.46185058949959057,0.10220805300014035
RGI60-11.03643,100,0.2520888720000585,0.9550807359992177,0.1771318595001503
RGI60-11.03643,150,0.3715927319999537,1.3355606195000291,0.32215303349948954
RGI60-11.03643,200,0.47979819200008933,1.8360689060000368,0.3399956010007372
RGI60-11.03643,300,0.716679097999986,2.5949602430000596,0.5519502340002873
RGI60-11.03643,400,0.9593676610002149,3.4623960879998776,0.7076437365003585
RGI60-11.03643,500,1.317412657499517,4.339091610499963,0.8558743854991917
RGI60-11.03674,50,0.10741430750022118,0.12595332900036738,0.08461967350103805
RGI60-11.03674,100,0.17336362049991294,0.21392018599999574,0.12863486950027436
RGI60-11.03674,150,0.24161751349947735,0.30262643600053707,0.23385295899970515
RGI60-11.03674,200,0.3098073489991293,0.39246709649978584,0.217321179999999
RGI60-11.03674,300,0.445832567999787,0.5675407594999342,0.367455186999905
RGI60-11.03674,400,0.5828900830001658,0.7428528520003965,0.46659152250049374
RGI60-11.03674,500,0.7186194810001325,0.9201841910007715,0.4902715359994545
RGI60-11.03756,50,0.0996773424994899,0.1154203480000433,0.07656637750005757
RGI60-11.03756,100,0.1609929389996978,0.19517655500021647,0.11464297699967574
RGI60-11.03756,150,0.22438222400069208,0.2750629834999927,0.22161071200025617
RGI60-11.03756,200,0.28589826749976055,0.35388902249997045,0.2608564575002674
RGI60-11.03756,300,0.4113479260004169,0.5131193944989718,0.27667665050012147
RGI60-11.03756,400,0.5349014700004773,0.6740065835001587,0.43090758150083275
RGI60-11.03756,500,0.6584813659992506,0.8354798410000512,0.4769244034996518
RGI60-16.00543,50,0.11354233099973499,0.2609056720002627,0.0852979695000613
RGI60-16.00543,100,0.17650006899930304,0.4830147795000812,0.12723498249943077
RGI60-16.00543,150,0.24708792199999152,0.7041156735012919,0.17880781650092104
RGI60-16.00543,200,0.3139859399989291,0.9264218254993466,0.2851219135000065
RGI60-16.00543,300,0.45888772850048554,1.3688492559995211,0.3095904869996957
RGI60-16.00543,400,0.5886156920005305,1.8173992229994838,0.5366780104995996
RGI60-16.00543,500,0.7255163214995264,2.26038571799927,0.4847197255012361
RGI60-16.01339,50,0.10482396649967995,0.7407705949999581,0.09879046600053698
RGI60-16.01339,100,0.16788602199903835,1.559375996500421,0.1519980775001386
RGI60-16.01339,150,0.23359279050055193,2.3746170785007052,0.27649259899953904
RGI60-16.01339,200,0.3016039294998336,3.193733122499907,0.27282304050004313
RGI60-16.01339,300,0.43045107050056686,4.823927770999944,0.45531630999994377
RGI60-16.01339,400,0.5680200409997269,6.432944236499679,0.5765800265007783
RGI60-16.01339,500,0.7062894704995415,8.093740109499777,0.6788542825006516
RGI60-11.03232,50,0.16263420149971353,0.12261109999963082,0.07981686099992658
RGI60-11.03232,100,0.17121384599977318,0.20796337700085132,0.11832076900100219
RGI60-11.03232,150,0.23441611399994144,0.2917580134999298,0.1563708254998346
RGI60-11.03232,200,0.2994534665003812,0.37798804600060976,0.19371714400040219
RGI60-11.03232,300,0.4309002030004194,0.5475075130007099,0.27808421299960173
RGI60-11.03232,400,0.5609944139996514,0.717091779999464,0.48904756600040855
RGI60-11.03232,500,0.6928232669997669,0.8869307449986081,0.4300748445011777
RGI60-15.03591,50,0.10390367200034234,0.24871219050055515,0.08002737450078712
RGI60-15.03591,100,0.17107747699992615,0.4690928885001995,0.1907854534993021
RGI60-15.03591,150,0.23889449700072873,0.6852824374991542,0.17048512899964408
RGI60-15.03591,200,0.3072022904998448,0.9063535985005728,0.2744349394997698
RGI60-15.03591,300,0.4442221294993942,1.3316748830002325,0.2952981930011447
RGI60-15.03591,400,0.5745710419987518,1.7654925465003544,0.44822410350025166
RGI60-15.03591,500,0.7107059840000147,2.188559467500454,0.5172272664995035
RGI60-11.03646,50,0.11273069149956427,0.651558836500044,0.11280988449925644
RGI60-11.03646,100,0.1778290994998315,1.268045703000098,0.29679247199965175
RGI60-11.03646,150,0.24750320599923725,1.884089237999433,0.25000554300004296
RGI60-11.03646,200,0.3165964835006889,2.508518732999619,0.31029947549995995
RGI60-11.03646,300,0.45319691250006144,3.7479550680009197,0.5154678550006793
RGI60-11.03646,400,0.5926840594993337,4.964312038498974,0.6164552965001349
RGI60-11.03646,500,0.7327777164991858,6.515807945499546,0.8403069759988284
RGI60-14.07524,50,0.3584540610008844,0.7556703950003794,0.1936567874990942
